Designator,Mid X,Mid Y,Rotation,Layer
SM3,143.3,-79.3,0.0,bottom
TP1,127.4,-83.6,0.0,top
TP47,143.5,-81.9,0.0,top
U1,135.65,-88.05,0.0,top
U2,135.6,-74.09,180.0,top
